,Tuberomammillary nucleus ventral part,Inferior colliculus,Principal sensory nucleus of the trigeminal,Interfascicular nucleus raphe,Induseum griseum,Anterior amygdalar area,Intergeniculate leaflet of the lateral geniculate complex,Periventricular hypothalamic nucleus anterior part,Paraventricular hypothalamic nucleus,Anterior cingulate area dorsal part,Infralimbic area,Anterior cingulate area ventral part,Nucleus accumbens,Paraventricular hypothalamic nucleus descending division,Lateral terminal nucleus of the accessory optic tract,Anterodorsal preoptic nucleus,Dorsal terminal nucleus of the accessory optic tract,Inferior olivary complex,Anterior hypothalamic nucleus,Interposed nucleus,Dorsal cochlear nucleus,Interpeduncular nucleus,Ventral cochlear nucleus,Agranular insular area dorsal part,Inferior salivatory nucleus,Agranular insular area posterior part,Trochlear nucleus,Periventricular hypothalamic nucleus intermediate part,Agranular insular area ventral part,Periventricular hypothalamic nucleus posterior part,Anteromedial nucleus,Midbrain reticular nucleus,Nucleus ambiguus,Intermediate reticular nucleus,Pontine reticular nucleus,Locus ceruleus,Paraventricular nucleus of the thalamus,Accessory olfactory bulb,Lateral dorsal nucleus of thalamus,Anterior olfactory nucleus,Nucleus prepositus,Dorsal part of the lateral geniculate complex,Retrochiasmatic area,Nucleus of Roller,Ventral part of the lateral geniculate complex,Nucleus of reuniens,Frontal pole cerebral cortex,Lateral habenula,Rhomboid nucleus,Lateral hypothalamic area,Rostral linear nucleus raphe,Medial vestibular nucleus,Linear nucleus of the medulla,Nucleus raphe magnus,Area postrema,Lateral vestibular nucleus,Lateral mammillary nucleus,Red nucleus,Anterior pretectal nucleus,Superior vestibular nucleus,Lateral posterior nucleus of the thalamus,Lateral preoptic area,Nucleus raphe pallidus,Anterior tegmental nucleus,Lateral reticular nucleus,Nucleus raphe pontis,Midbrain reticular nucleus retrorubral area,Lateral septal nucleus caudal (caudodorsal) part,Lateral septal nucleus rostral (rostroventral) part,Reticular nucleus of the thalamus,Anteroventral preoptic nucleus,Anteroventral periventricular nucleus,Barrington's nucleus,Suprachiasmatic nucleus,Bed nucleus of the anterior commissure,Bed nucleus of the accessory olfactory tract,Superior colliculus motor related,Basolateral amygdalar nucleus,Magnocellular nucleus,Superior colliculus sensory related,Basomedial amygdalar nucleus,Suprageniculate nucleus,Primary somatosensory area barrel field,Accessory supraoptic group,Septohippocampal nucleus,Primary somatosensory area lower limb,Subfornical organ,Primary somatosensory area mouth,Subparaventricular zone,Subceruleus nucleus,Bed nuclei of the stria terminalis,Primary somatosensory area nose,Preparasubthalamic nucleus,Sublaterodorsal nucleus,Primary somatosensory area trunk,Mediodorsal nucleus of thalamus,Parasubthalamic nucleus,Submedial nucleus of the thalamus,Primary somatosensory area upper limb,Infracerebellar nucleus,Substantia nigra compact part,Supplemental somatosensory area,Field CA1,Primary visual area,Supraoptic nucleus,Anteromedial visual area,Medullary reticular nucleus,Superior olivary complex,Anterolateral visual area,Medial amygdalar nucleus,Lateral visual area,Field CA2,Posterolateral visual area,Spinal nucleus of the trigeminal oral part,Field CA3,Medial geniculate complex,Medial mammillary nucleus,Subiculum,Main olfactory bulb,Medial preoptic nucleus,Medial preoptic area,Medial pretectal area,posteromedial visual area,Central amygdalar nucleus,Temporal association areas,Medial septal nucleus,Postpiriform transition area,Tegmental reticular nucleus,Central lateral nucleus of the thalamus,Accessory facial motor nucleus,Taenia tecta,Central linear nucleus raphe,Diagonal band nucleus,Central medial nucleus of the thalamus,Subparafascicular area,Nucleus of the lateral lemniscus,Tuberal nucleus,Cuneiform nucleus,Nucleus of the lateral olfactory tract,Motor nucleus of trigeminal,Cortical amygdalar area anterior part,Nucleus of the trapezoid body,Cortical amygdalar area posterior part,Nucleus of the solitary tract,Abducens nucleus,Facial motor nucleus,Caudoputamen,Visceral area,Superior central nucleus raphe,Ventral medial nucleus of the thalamus,Ventrolateral preoptic nucleus,Ventromedial hypothalamic nucleus,Olivary pretectal nucleus,Cuneate nucleus,Ventral posterolateral nucleus of the thalamus,Dentate gyrus,Orbital area medial part,Ventral posteromedial nucleus of the thalamus,Orbital area ventrolateral part,Ventral tegmental area,Olfactory tubercle,Ventral tegmental nucleus,Vascular organ of the lamina terminalis,Nucleus x,Hypoglossal nucleus,Posterior amygdalar nucleus,Nucleus y,Piriform-amygdalar area,Periaqueductal gray,Zona incerta,Dorsal peduncular area,Dorsomedial nucleus of the hypothalamus,Dorsal motor nucleus of the vagus nerve,Parasubiculum,Dentate nucleus,Parvicellular reticular nucleus,Parasolitary nucleus,Parabrachial nucleus,Dorsal nucleus raphe,Parabigeminal nucleus,Retrosplenial area dorsal part,Dorsal tegmental nucleus,Retrosplenial area ventral part,Retrosplenial area lateral agranular part,Ectorhinal area,External cuneate nucleus,Paracentral nucleus,Lingula (I),Entorhinal area lateral part,Central lobule,Perirhinal area,Entorhinal area medial part dorsal zone,Culmen,Parafascicular nucleus,Pontine gray,Declive (VI),Folium-tuber vermis (VII),Posterior hypothalamic nucleus,Pyramus (VIII),Uvula (IX),Piriform area,Nodulus (X),Paragigantocellular reticular nucleus dorsal part,Prelimbic area,Edinger-Westphal nucleus,Paragigantocellular reticular nucleus lateral part,Dorsal premammillary nucleus,Fasciola cinerea,Primary motor area,Fastigial nucleus,Secondary motor area,Fundus of striatum,Primary auditory area,Ventral premammillary nucleus,Simple lobule,fiber tracts,Dorsal auditory area,Ansiform lobule,Ventral auditory area,Posterior complex of the thalamus,Paramedian lobule,Posterior auditory area,Posterior limiting nucleus of the thalamus,Copula pyramidis,Postsubiculum,Paraflocculus,Flocculus,Gustatory areas,Parapyramidal nucleus,Presubiculum,Medullary reticular nucleus dorsal part,Intercalated amygdalar nucleus,Medullary reticular nucleus ventral part,Parastrial nucleus,Interanteromedial nucleus of the thalamus,Tuberomammillary nucleus dorsal part,Median eminence
Tuberomammillary nucleus ventral part,1.000000,0.981377,0.270227,0.803678,0.859767,-0.060885,0.095119,0.973793,0.958681,0.626404,0.780546,0.940791,0.645621,0.952051,0.069112,0.818963,0.429927,0.550786,0.357203,0.503130,0.962665,0.944085,-0.073945,0.973240,0.892364,0.733976,-0.887277,0.575942,0.965153,0.946466,0.937429,0.990624,0.571040,0.906755,0.950863,0.954033,0.961010,0.912348,0.893907,0.917422,0.926861,0.871680,-0.353159,0.064067,0.840686,0.890940,0.451587,0.155125,0.952460,0.914255,0.706176,0.576187,0.662721,0.888061,0.723936,0.993514,0.928841,-0.217477,-0.353686,0.780285,0.803881,0.117464,0.220691,-0.132391,0.670369,0.335570,-0.192799,0.968857,0.452973,-0.029108,0.710224,0.035354,-0.329259,0.040285,0.886026,0.286249,0.968749,0.893736,0.471929,0.789397,-0.120176,0.416185,0.669051,0.862968,0.437880,0.624200,0.775035,0.983976,0.065171,0.811733,0.992093,0.940677,0.961142,0.605755,0.468341,0.791629,0.955337,0.936949,0.583221,0.781583,-0.746813,0.931498,0.428900,0.848491,0.686860,0.500305,0.930625,0.980095,0.262906,0.971488,0.949707,0.966891,0.899428,0.794652,-0.205708,0.777350,-0.255892,0.767793,0.846144,0.989436,0.863802,0.897858,0.963124,0.993384,0.444185,0.988304,0.986801,0.695381,0.833737,0.517229,0.729152,0.162820,0.260395,0.857926,0.724934,0.850201,0.643435,0.756200,0.554378,0.663203,0.983560,0.911085,0.715196,0.990302,0.832209,0.924388,0.456029,0.810136,0.174568,0.910519,0.954502,0.796871,0.985314,0.887118,0.912949,0.975172,0.659745,-0.946296,0.866636,-0.901632,0.685543,0.956453,0.559762,0.871410,-0.685476,0.639208,0.143293,0.999968,0.979286,0.574649,0.943695,0.822521,0.953891,0.861938,0.305693,0.844545,0.793997,0.988107,0.139050,0.750669,0.518093,0.125248,0.784754,0.904902,0.946239,0.810648,0.872736,0.914420,0.998932,0.958592,0.978234,0.699167,0.998074,0.976756,0.962564,0.963186,0.421713,0.377965,0.977743,0.997156,0.995094,0.885055,0.968429,0.915910,0.975861,0.962615,0.994479,0.903799,0.999134,0.641375,0.928499,0.897954,0.923864,0.921304,0.934324,0.999806,0.502100,0.961660,0.645275,0.047276,0.966907,0.981341,0.916411,0.737876,0.946725,0.981321,0.994390,0.918236,0.921915,0.259220,0.955067,0.850501,0.929995,0.928266,0.591006,-0.826999,0.965861
Inferior colliculus,0.981377,1.000000,0.354730,0.781811,0.901419,-0.148934,0.052312,0.915040,0.886336,0.469857,0.646613,0.858226,0.487935,0.890999,-0.102346,0.723799,0.397196,0.382520,0.175614,0.328114,0.901696,0.961324,0.014801,0.926834,0.879930,0.598132,-0.870431,0.527014,0.918482,0.948594,0.925806,0.986111,0.640620,0.926324,0.960387,0.959545,0.957576,0.864049,0.891206,0.828777,0.914878,0.876646,-0.525793,-0.110360,0.840534,0.905240,0.312672,0.243388,0.894003,0.833393,0.557435,0.428742,0.506542,0.898714,0.776427,0.985789,0.915479,-0.145864,-0.272905,0.843407,0.853329,-0.058748,0.035756,-0.318743,0.515483,0.198840,-0.031110,0.942996,0.469649,-0.029185,0.744375,0.111725,-0.291179,-0.120537,0.941805,0.464968,0.997739,0.848448,0.334680,0.658498,-0.202109,0.253312,0.519142,0.818669,0.320275,0.465799,0.645883,0.998546,-0.112846,0.685011,0.973811,0.868873,0.940121,0.450947,0.621875,0.845523,0.953555,0.888845,0.661876,0.711184,-0.624507,0.848451,0.539838,0.731456,0.812198,0.330942,0.973214,0.998826,0.081346,0.977861,0.965825,0.969168,0.904351,0.665315,-0.117832,0.656332,-0.436666,0.818218,0.744404,0.963503,0.776597,0.799789,0.995401,0.959017,0.264404,0.992466,0.986363,0.753908,0.875511,0.516931,0.589232,0.206648,0.268037,0.814888,0.711634,0.871415,0.707363,0.838065,0.617985,0.526637,0.934428,0.823604,0.601732,0.992784,0.728472,0.946923,0.395275,0.692516,0.251841,0.940840,0.993967,0.885843,0.996320,0.826553,0.963196,0.923911,0.522533,-0.938605,0.815171,-0.864204,0.586082,0.960723,0.580564,0.810666,-0.754019,0.503903,0.070911,0.980474,0.927205,0.521102,0.953170,0.702110,0.891981,0.757747,0.121508,0.751613,0.669773,0.999226,0.255534,0.846933,0.528139,0.132044,0.691175,0.940923,0.909504,0.903428,0.857256,0.956768,0.982022,0.923546,0.938917,0.627521,0.967739,0.994619,0.979847,0.897560,0.559516,0.548769,0.922723,0.985160,0.987364,0.915515,0.902926,0.829760,0.958892,0.894433,0.955835,0.963983,0.972900,0.663491,0.843681,0.954946,0.845618,0.835072,0.860515,0.981807,0.493587,0.986054,0.650085,0.230481,0.903030,0.933078,0.840623,0.597748,0.881782,0.948733,0.994532,0.890734,0.855960,0.068977,0.910596,0.935685,0.973010,0.959550,0.457695,-0.834861,0.970485
Principal sensory nucleus of the trigeminal,0.270227,0.354730,1.000000,0.700832,0.024198,0.511538,0.745223,0.094025,0.108763,-0.348151,-0.022780,0.082872,-0.255127,-0.022012,-0.007768,0.360397,0.809035,-0.115338,-0.502757,-0.217841,0.027736,0.107600,-0.555665,0.045736,-0.128473,0.102586,0.149581,0.730944,0.372185,0.045916,-0.024726,0.399029,-0.246479,0.016276,0.091143,0.083370,0.070638,-0.145831,-0.097245,-0.043551,-0.052142,-0.115267,-0.471250,-0.043030,-0.186314,-0.042068,-0.681880,-0.466859,-0.025779,-0.103073,-0.184994,0.162493,-0.178927,-0.062520,-0.148332,0.211303,-0.051083,-0.661873,-0.633226,-0.002753,0.787383,-0.047830,-0.164068,-0.386453,-0.191780,0.323931,0.781619,0.037070,0.926284,0.832721,0.862356,0.967638,-0.794492,0.086957,0.643015,0.517935,0.342409,0.528438,-0.668180,0.019494,-0.987182,-0.616028,-0.322014,-0.242552,-0.733111,-0.324731,-0.242953,0.387552,-0.736158,-0.101571,0.374293,-0.035730,0.019994,-0.414966,0.301898,-0.037082,0.058151,-0.083113,0.935335,0.540668,0.357675,-0.012021,0.958669,-0.057032,0.609728,-0.451664,0.235628,0.395397,-0.603337,0.490356,0.120457,0.114781,0.651369,0.032870,-0.589101,-0.298525,-0.552919,-0.094564,-0.223694,0.131547,-0.227031,-0.056265,0.328419,0.297153,-0.233479,0.403734,0.421640,0.879293,0.755782,0.882263,-0.268845,0.963106,0.912217,0.582412,0.776676,0.732323,0.910388,0.793263,0.950867,0.195289,0.121163,-0.082901,0.342441,0.391026,-0.250824,0.076286,-0.717437,0.174357,-0.508024,0.640656,0.387201,0.239713,0.273320,-0.204602,0.586522,0.066021,0.192394,-0.548673,0.539212,0.159373,-0.506373,0.086016,-0.457499,-0.236784,0.116555,-0.482862,0.645240,0.273661,0.098443,0.714685,0.068459,0.098190,-0.012006,-0.162681,-0.525499,-0.257219,-0.229704,0.343075,0.977112,0.746090,0.903162,0.890853,0.411252,0.646316,0.468617,0.620448,-0.173551,0.611328,0.235843,-0.010441,0.361460,-0.498002,0.250001,0.438659,0.513770,0.057649,0.886246,0.532045,0.246839,0.341975,0.226539,0.686832,0.118771,-0.070231,0.082717,0.079043,0.214856,0.305012,0.261975,-0.372891,-0.013759,0.240017,0.281246,-0.043300,-0.054578,0.288063,0.866263,0.224827,0.854546,0.696838,0.074306,0.097856,-0.112491,-0.234084,0.315828,0.081033,0.349247,-0.107612,-0.115691,-0.408164,-0.027235,0.467939,0.236856,0.138930,-0.554338,-0.742433,0.121451
Interfascicular nucleus raphe,0.803678,0.781811,0.700832,1.000000,0.434795,0.492583,0.661629,0.740460,0.767914,0.413564,0.689119,0.758716,0.492418,0.650446,0.359846,0.907906,0.880951,0.556260,0.196536,0.469263,0.691497,0.588648,-0.602924,0.682661,0.448630,0.754230,-0.439180,0.941000,0.908658,0.575211,0.546279,0.862297,0.024120,0.498268,0.595603,0.599568,0.611600,0.516003,0.453069,0.667617,0.521526,0.412967,-0.208698,0.337705,0.354681,0.457995,0.043793,-0.407037,0.643101,0.609049,0.559880,0.727314,0.553166,0.448829,0.214097,0.737701,0.526032,-0.728228,-0.804131,0.329121,0.925801,0.368562,0.362807,0.004688,0.546068,0.681771,0.132837,0.635030,0.883173,0.570447,0.953578,0.557736,-0.822682,0.389793,0.859463,0.191403,0.746153,0.974936,0.062044,0.718283,-0.609975,0.115234,0.444038,0.411687,-0.040690,0.432322,0.521626,0.814148,-0.143543,0.637902,0.871833,0.654607,0.609345,0.351225,0.192095,0.328985,0.596383,0.574068,0.847190,0.966412,-0.411443,0.687357,0.713209,0.672162,0.588904,0.292043,0.623031,0.809539,0.071082,0.894969,0.603089,0.635283,0.969609,0.727785,-0.700984,0.468346,-0.194629,0.281269,0.524272,0.713667,0.504538,0.665232,0.726803,0.848718,0.433222,0.847809,0.868297,0.910682,0.935335,0.921476,0.497294,0.689951,0.779124,0.988031,0.991720,0.967328,0.892341,0.840876,0.870034,0.780068,0.746980,0.634003,0.870019,0.843191,0.500880,0.545139,-0.127043,0.814255,-0.403969,0.920266,0.749623,0.460603,0.741143,0.483265,0.845686,0.707293,0.777253,-0.948222,0.978597,-0.479632,0.227844,0.605190,-0.038610,0.451839,-0.183815,0.285669,0.675097,0.807734,0.734088,0.937555,0.575561,0.773002,0.660194,0.581066,0.155665,0.482994,0.532572,0.791726,0.548207,0.777095,0.917080,0.687578,0.920987,0.910192,0.946863,0.729777,0.411287,0.879019,0.775567,0.613031,0.894700,0.188830,0.810531,0.839761,0.885617,0.721725,0.607007,0.269366,0.843402,0.840045,0.749368,0.937845,0.767617,0.643196,0.654385,0.741332,0.799444,0.623058,0.811803,0.065710,0.687758,0.579913,0.880605,0.665458,0.641451,0.814956,0.917043,0.667877,0.966225,0.170948,0.732302,0.727613,0.594026,0.527238,0.892951,0.685994,0.820537,0.506882,0.576288,0.223037,0.617039,0.659691,0.622724,0.574943,0.203639,-0.986389,0.634939
Induseum griseum,0.859767,0.901419,0.024198,0.434795,1.000000,-0.556769,-0.384037,0.808365,0.747953,0.393500,0.457039,0.713850,0.364798,0.836253,-0.396036,0.415934,-0.038203,0.168156,0.119461,0.150112,0.823162,0.979888,0.439625,0.865458,0.960007,0.341699,-0.952906,0.107882,0.696196,0.971026,0.958388,0.825657,0.908316,0.992131,0.973795,0.969871,0.958770,0.890649,0.973094,0.734724,0.959813,0.979843,-0.612639,-0.392181,0.968251,0.989735,0.423267,0.633793,0.845672,0.782035,0.418220,0.115724,0.349421,0.986724,0.972698,0.911896,0.957566,0.294767,0.163812,0.989374,0.588867,-0.339020,-0.198304,-0.461605,0.367265,-0.185046,-0.139430,0.921686,0.064347,-0.438960,0.412255,-0.227419,0.150848,-0.443296,0.762815,0.536671,0.922821,0.548847,0.442363,0.453894,0.133180,0.288080,0.443458,0.897560,0.492746,0.374611,0.572424,0.876877,-0.060996,0.548074,0.801422,0.801515,0.935334,0.409504,0.763313,0.992645,0.963522,0.886100,0.366437,0.356690,-0.618076,0.749361,0.282815,0.591254,0.762775,0.277393,0.972836,0.880435,0.070461,0.790868,0.976364,0.958980,0.632715,0.457119,0.316128,0.624482,-0.493492,0.986409,0.712639,0.896632,0.772712,0.694604,0.932859,0.796321,0.083151,0.844810,0.821795,0.455559,0.614398,0.106265,0.507599,-0.181758,-0.154586,0.491201,0.339006,0.586487,0.400970,0.625459,0.287297,0.220393,0.831731,0.750613,0.266079,0.848503,0.705907,0.989267,0.660492,0.436142,0.644018,0.719454,0.914821,0.958929,0.924485,0.859377,0.803388,0.844162,0.216429,-0.697265,0.498279,-0.916032,0.689946,0.967680,0.865766,0.858276,-0.961166,0.531398,-0.366141,0.855651,0.830295,0.101791,0.977304,0.478740,0.830904,0.692453,0.069715,0.751658,0.599279,0.893500,-0.013435,0.682456,0.125391,-0.287471,0.359659,0.726509,0.656517,0.797074,0.953246,0.771013,0.880231,0.908990,0.735348,0.776624,0.835437,0.853343,0.800104,0.796219,0.384785,0.603675,0.747821,0.839855,0.906058,0.670619,0.772053,0.753100,0.931086,0.778093,0.826048,0.959248,0.841959,0.913054,0.742210,0.976237,0.610791,0.745295,0.798610,0.852536,0.075711,0.960435,0.267542,0.211903,0.796745,0.843240,0.802870,0.499084,0.654306,0.894616,0.866817,0.935299,0.837251,-0.052998,0.887605,0.892545,0.972749,0.986677,0.521638,-0.520562,0.961093
Anterior amygdalar area,-0.060885,-0.148934,0.511538,0.492583,-0.556769,1.000000,0.952490,-0.035129,0.054370,0.138045,0.299785,0.085735,0.232874,-0.135932,0.812422,0.492536,0.823202,0.473403,0.217710,0.420199,-0.088803,-0.384982,-0.990858,-0.146802,-0.462765,0.461099,0.460792,0.757898,0.200439,-0.375738,-0.377654,0.008293,-0.853149,-0.476024,-0.366922,-0.356551,-0.328563,-0.311741,-0.478978,-0.006487,-0.400007,-0.526219,0.516548,0.792374,-0.561802,-0.504165,-0.223125,-0.995360,-0.152940,-0.106154,0.235603,0.650406,0.297853,-0.506268,-0.732185,-0.173934,-0.392922,-0.954562,-0.910519,-0.656858,0.229419,0.772880,0.649165,0.577147,0.274615,0.871641,0.101714,-0.255915,0.690964,0.886489,0.424860,0.620518,-0.878453,0.871591,0.010714,-0.468557,-0.207782,0.388652,-0.225907,0.325208,-0.576382,-0.019719,0.113899,-0.411464,-0.376609,0.172771,0.047542,-0.095530,0.082721,0.167746,0.050020,-0.092004,-0.294476,0.068359,-0.649702,-0.652028,-0.347381,-0.257669,0.336044,0.575056,0.094424,-0.007342,0.267731,0.150345,-0.282368,0.148140,-0.370604,-0.106256,0.153257,0.058416,-0.368389,-0.313171,0.265961,0.329189,-0.964072,-0.052114,0.428804,-0.684691,-0.099324,-0.165458,-0.182656,0.035480,-0.236306,0.048363,0.453184,-0.028808,0.013459,0.328156,0.221312,0.700956,0.093852,0.721570,0.805135,0.449739,0.564017,0.291536,0.356654,0.095561,0.439599,0.592820,-0.058666,-0.050766,0.609824,-0.034674,-0.111789,-0.435500,-0.650184,0.412692,-0.992495,0.123862,-0.206555,-0.538052,-0.198245,-0.301502,-0.032850,-0.102280,0.594494,-0.200371,0.442439,0.375205,-0.336982,-0.348670,-0.827525,-0.327508,0.761710,-0.114239,0.973330,-0.052947,-0.065997,0.764328,-0.387340,0.341237,-0.121982,-0.030068,0.229232,-0.177494,0.028705,-0.126858,0.386134,-0.022944,0.671172,0.845947,0.552949,0.103965,0.260541,-0.163633,-0.486359,0.031724,-0.104983,-0.255690,0.146991,-0.472169,-0.023145,-0.055112,0.032740,-0.034552,0.061603,-0.454540,0.104903,-0.017272,-0.158615,0.182724,0.026657,-0.046193,-0.255220,0.000824,-0.017207,-0.373421,-0.031397,-0.780940,0.000930,-0.423201,0.279760,-0.019891,-0.099052,-0.045191,0.731541,-0.305206,0.590617,-0.198810,-0.027380,-0.086460,-0.142148,0.127532,0.240041,-0.181871,-0.068669,-0.377421,-0.196700,0.402651,-0.225002,-0.303306,-0.371155,-0.414903,-0.178049,-0.378524,-0.317367
Intergeniculate leaflet of the lateral geniculate complex,0.095119,0.052312,0.745223,0.661629,-0.384037,0.952490,1.000000,0.056362,0.130927,0.029270,0.271662,0.146211,0.135521,-0.062265,0.641846,0.551080,0.937255,0.365711,0.026781,0.287624,-0.008251,-0.216686,-0.967095,-0.047517,-0.358064,0.437315,0.363692,0.868214,0.332617,-0.229443,-0.254553,0.191282,-0.722074,-0.320388,-0.207458,-0.201649,-0.183363,-0.243564,-0.360551,0.030863,-0.281724,-0.404912,0.233835,0.614228,-0.457904,-0.362526,-0.374242,-0.929059,-0.076886,-0.067367,0.163927,0.597542,0.212618,-0.371031,-0.586221,-0.013648,-0.275683,-0.981071,-0.944429,-0.476125,0.482440,0.600210,0.470292,0.321439,0.190508,0.811619,0.325297,-0.136629,0.872596,0.969776,0.655943,0.807712,-0.970554,0.717906,0.267267,-0.184388,0.001188,0.528221,-0.370841,0.306020,-0.783946,-0.194253,0.021114,-0.356535,-0.512773,0.064191,0.000451,0.105299,-0.171986,0.143485,0.216175,-0.032737,-0.173042,-0.048663,-0.387915,-0.482923,-0.202595,-0.179067,0.602828,0.673064,0.150558,0.041272,0.548146,0.146344,0.014379,-0.003530,-0.164211,0.099195,-0.062100,0.259628,-0.199090,-0.156466,0.471998,0.313822,-0.964124,-0.096178,0.143261,-0.528784,-0.105162,-0.033274,-0.170995,0.058725,-0.026187,0.189707,0.305291,0.163439,0.202542,0.584418,0.467347,0.869593,0.025987,0.892888,0.947477,0.592083,0.738452,0.515948,0.614216,0.376205,0.687983,0.567625,0.047214,-0.017269,0.632009,0.154767,-0.124627,-0.267841,-0.722370,0.426789,-0.939199,0.357055,0.016026,-0.302231,-0.012983,-0.256094,0.215913,-0.005671,0.567809,-0.389256,0.572674,0.298622,-0.393808,-0.194437,-0.771506,-0.287986,0.601213,-0.213019,0.986368,0.102501,0.033768,0.867896,-0.231369,0.346212,-0.047892,-0.029733,0.025608,-0.177853,-0.009031,0.066275,0.631673,0.267031,0.852992,0.965271,0.613477,0.342910,0.410513,0.118285,-0.392487,0.275024,0.049043,-0.152552,0.287681,-0.496920,0.118157,0.153490,0.246552,0.044339,0.361531,-0.163700,0.216978,0.152820,0.003501,0.417177,0.112882,-0.009255,-0.120766,0.079199,0.111148,-0.145207,0.115625,-0.702632,0.047062,-0.206038,0.363158,0.020589,-0.044806,0.113318,0.887649,-0.114478,0.780534,0.073744,0.055646,0.017553,-0.098711,0.064391,0.344402,-0.063182,0.114520,-0.282530,-0.142471,0.198184,-0.134041,-0.039549,-0.164278,-0.230899,-0.289351,-0.586576,-0.157649
Periventricular hypothalamic nucleus anterior part,0.973793,0.915040,0.094025,0.740460,0.808365,-0.035129,0.056362,1.000000,0.995337,0.785959,0.885949,0.989079,0.796612,0.992103,0.216195,0.852358,0.371026,0.698428,0.557786,0.667496,0.997537,0.904080,-0.093844,0.993643,0.902129,0.829274,-0.903010,0.536486,0.953452,0.925546,0.935491,0.939628,0.526975,0.874400,0.919022,0.926365,0.942189,0.954359,0.892178,0.983864,0.928120,0.865493,-0.152504,0.217286,0.846438,0.869158,0.631850,0.123296,0.990650,0.979973,0.841576,0.677922,0.804579,0.871490,0.682456,0.963897,0.931148,-0.209889,-0.354734,0.714328,0.670759,0.271876,0.392572,0.068238,0.812276,0.415737,-0.406526,0.972531,0.339595,-0.111386,0.584234,-0.127036,-0.277946,0.169252,0.760555,0.076748,0.894920,0.866407,0.649086,0.887854,0.050238,0.611037,0.819649,0.911915,0.605131,0.783054,0.898304,0.917821,0.290371,0.918293,0.955367,0.991509,0.962471,0.770776,0.299173,0.736843,0.936425,0.972179,0.413672,0.776343,-0.876038,0.989779,0.231652,0.941734,0.507967,0.683103,0.856310,0.909642,0.474912,0.902348,0.909301,0.938682,0.816632,0.890356,-0.219514,0.899117,-0.041613,0.722071,0.942846,0.983462,0.948072,0.973964,0.887948,0.978134,0.615107,0.929419,0.930114,0.546983,0.709895,0.421832,0.864954,0.026895,0.159135,0.823847,0.648022,0.746111,0.488100,0.595362,0.396662,0.750991,0.998650,0.980537,0.767698,0.934093,0.933538,0.883247,0.572579,0.881466,0.155980,0.806789,0.867435,0.684336,0.933558,0.945902,0.797436,0.997702,0.748428,-0.883834,0.843962,-0.935809,0.810856,0.929552,0.578775,0.933789,-0.627629,0.793702,0.139158,0.974169,0.999235,0.540799,0.914261,0.903630,0.993658,0.954438,0.511558,0.937034,0.911422,0.929277,-0.060351,0.582230,0.411714,0.028914,0.812255,0.795795,0.916701,0.656774,0.889901,0.803209,0.974688,0.975041,0.961078,0.799530,0.983974,0.902800,0.881856,0.999078,0.208683,0.172457,0.985488,0.958164,0.963944,0.777005,0.998059,0.982883,0.967246,0.998587,0.991071,0.807873,0.980303,0.649596,0.988519,0.811323,0.948977,0.985588,0.988851,0.971292,0.415586,0.903581,0.546277,-0.180199,0.999584,0.998034,0.978672,0.870267,0.956614,0.986215,0.944283,0.938480,0.975958,0.459339,0.981341,0.717707,0.855202,0.873317,0.751632,-0.733736,0.934989
